what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358626635178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1358626636069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626636105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358626636506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626644994
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1358626645865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1358626646354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1358626646586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1358626646815
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1358626653078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626653254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626653788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626654763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626655854
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1358626656284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626657194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626741547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358626741887
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358626747596
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358626750767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358626762633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358626794511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626801523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626856001
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.folding.collapse_all",1358626897388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626909595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626935513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626983511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358626985018
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1358627007788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627008003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627008697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627010374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627012949
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1358627013359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627014221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627079001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358627079045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358627081954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358629883088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358629887118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358630931160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358630940914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358630945491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358630965753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358630984881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631043249
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1358631045248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631045461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631046062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631046666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631116632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631117176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631121189
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1358631124662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631126204
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358631128857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631130920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631132064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631134438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358631134497
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1358631135490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631135693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631136859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631138410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631170668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631205384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631321946
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358631323123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631326189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631327219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358631327315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358631328551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631338068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631354298
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358631354451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631355437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631356402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358631356429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631358369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631360117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358631360619
