what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358641727062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358641727530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358641732821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358641734261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358641735421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358641735653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358641735867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358641736336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358641736667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358641738811
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358641742239
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358641743326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641745590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641767480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641770556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641778249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358641790354
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358641793269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358641812871
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358641814559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358641823586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641824788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641839208
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358641841424
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358641843362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358641852422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641853065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641932968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641934601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641939513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641946173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641959661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641962508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641973131
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358641979789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641980796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358641997095
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358641999665
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358641999795
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358641999837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358642004367
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.folding.collapse_all",1358642018175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358642022250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358642023858
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1358642072849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1358642076439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358642083626
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358642084413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358642096815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642107204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642171801
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358642173540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1358642181913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642195212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358642196662
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358642199369
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358642199369
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1358642199379
